ts	                te	                td	    sa	            da	        sp	    dp	    pr	flg	     fwd stos	ipkt	ibyt	opkt	obyt	in	out	sas	das	smk	dmk	dtos	dir	nh	nhb	svln	dvln	ismc	odmc	idmc	osmc	mpls1	mpls2	mpls3	mpls4	mpls5	mpls6	mpls7	mpls8	mpls9	mpls10	cl	sl	al	ra	eng	exid	tr
2011-01-07 16:33:40	2011-01-07 16:33:54	14,048	10.100.65.154	255.255.255.255	45115	5246	UDP	........	0	0	2	452	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:22:55.239
2011-01-07 16:33:36	2011-01-07 16:33:58	22,049	10.100.65.126	224.0.1.140	39164	5246	UDP	........	0	0	3	705	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:22:55.239
2011-01-07 16:33:52	2011-01-07 16:33:58	6	10.100.65.59	255.255.255.255	25521	5246	UDP	........	0	0	2	452	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:22:55.239
2011-01-07 16:34:03	2011-01-07 16:34:16	13,001	10.100.65.154	224.0.1.140	45115	5246	UDP	........	0	0	1	226	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:01	2011-01-07 16:34:16	15,003	10.100.65.173	224.0.0.252	60849	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:03	2011-01-07 16:34:16	13,001	10.100.65.173	224.0.0.252	54629	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:01	2011-01-07 16:34:16	15,003	10.100.65.173	224.0.0.252	58567	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:02	2011-01-07 16:34:16	14,012	10.100.65.154	255.255.255.255	45115	5246	UDP	........	0	0	1	226	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:03	2011-01-07 16:34:16	13	10.100.65.173	224.0.0.252	57014	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:01	2011-01-07 16:34:16	15,003	10.100.65.163	224.0.0.252	61754	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:03	2011-01-07 16:34:16	13	10.100.65.163	224.0.0.252	58023	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:01	2011-01-07 16:34:16	15,003	10.100.65.163	224.0.0.252	63589	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:03	2011-01-07 16:34:16	13	10.100.65.163	224.0.0.252	55692	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:12.615
2011-01-07 16:34:06	2011-01-07 16:34:27	21,008	10.100.65.123	224.0.1.140	20729	5246	UDP	........	0	0	2	458	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:06	2011-01-07 16:34:27	21,008	10.100.65.163	224.0.0.252	64897	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:06	2011-01-07 16:34:27	21,008	10.100.65.173	224.0.0.252	52634	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:09	2011-01-07 16:34:27	17,161	10.100.65.59	224.0.1.140	25521	5246	UDP	........	0	0	1	226	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:06	2011-01-07 16:34:27	21,008	10.100.65.163	224.0.0.252	49664	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:01	2011-01-07 16:34:27	25,999	10.100.65.173	224.0.0.251	5353	5353	UDP	........	0	0	36	3024	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:01	2011-01-07 16:34:27	25,999	10.100.65.163	10.100.65.255	137	137	UDP	........	0	0	9	864	0	0	1	0	0	0	32	32	0	0	10.100.65.135	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:06	2011-01-07 16:34:27	21,008	10.100.65.123	255.255.255.255	20729	5246	UDP	........	0	0	2	458	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:01	2011-01-07 16:34:27	25,999	10.100.65.173	10.100.65.255	137	137	UDP	........	0	0	9	864	0	0	1	0	0	0	32	32	0	0	10.100.65.135	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:05	2011-01-07 16:34:27	22,021	10.100.65.173	224.0.0.252	59107	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:01	2011-01-07 16:34:27	25,999	10.100.65.163	224.0.0.251	5353	5353	UDP	........	0	0	36	3024	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:10	2011-01-07 16:34:27	17,001	10.100.65.59	255.255.255.255	25521	5246	UDP	........	0	0	1	226	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:07	2011-01-07 16:34:27	19,188	0.0.0.0	0.0.0.0	0	0	0	........	0	0	3	192	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:fc:00:9a:e2	00:00:00:00:00:00	ff:ff:ff:ff:ff:ff	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:07	2011-01-07 16:34:27	19,188	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	58:ca:ac:95:f1:80	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:06	2011-01-07 16:34:27	20,042	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	7c:7a:3c:15:de:a0	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:01	2011-01-07 16:34:27	25,999	0.0.0.0	0.0.0.0	0	0	0	........	0	0	36	3744	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:d7:6d:b1:b0:66	00:00:00:00:00:00	33:33:00:00:00:fb	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:06	2011-01-07 16:34:27	20,042	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	bc:d0:eb:75:32:60	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:08	2011-01-07 16:34:27	19	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	e8:78:ee:b4:6c:c0	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:01	2011-01-07 16:34:27	25,999	0.0.0.0	0.0.0.0	0	0	0	........	0	0	12	1176	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:d7:6d:b1:b0:66	00:00:00:00:00:00	33:33:00:01:00:03	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:05	2011-01-07 16:34:27	22,021	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	66:fc:e8:ec:1f:6c	00:00:00:00:00:00	00:00:fc:00:f5:0b	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:24.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	10.100.65.163	224.0.0.22	0	0	IGMP	........	0	0	1	74	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	192.168.1.1	224.0.0.1	0	0	IGMP	........	0	0	1	64	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:33:59	2011-01-07 16:34:38	38,19	10.100.65.124	224.0.1.140	32391	5246	UDP	........	0	0	2	452	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	10.100.65.173	224.0.0.22	0	0	IGMP	........	0	0	1	74	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:00	2011-01-07 16:34:38	38,012	10.100.65.124	255.255.255.255	32391	5246	UDP	........	0	0	2	452	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:08	2011-01-07 16:34:38	30,004	0.0.0.0	255.255.255.255	68	67	UDP	........	0	0	4	1436	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:08	2011-01-07 16:34:38	30,004	10.100.65.254	255.255.255.255	67	68	UDP	........	0	0	4	1384	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	94	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	02:10:18:01:00:01	00:00:00:00:00:00	33:33:00:00:00:01	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	174	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	d0:94:66:b1:28:bf	00:00:00:00:00:00	33:33:00:00:00:16	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	0.0.0.0	0.0.0.0	0	0	0	........	0	0	2	228	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:d7:6d:b1:b0:66	00:00:00:00:00:00	33:33:00:00:00:16	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	94	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	66:fc:e8:ec:1f:6c	00:00:00:00:00:00	33:33:00:00:00:16	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:21	2011-01-07 16:34:38	17,001	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	ae:28:d0:1d:7c:e3	00:00:00:00:00:00	bc:d0:eb:75:32:62	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:36.614
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.163	224.0.0.252	55048	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:33	2011-01-07 16:34:49	16,001	10.100.65.163	224.0.0.252	65316	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:33	2011-01-07 16:34:49	16,001	10.100.65.173	224.0.0.252	64854	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.173	224.0.0.251	5353	5353	UDP	........	0	0	24	2016	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:16	2011-01-07 16:34:49	33,004	10.100.65.59	224.0.1.140	25527	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.163	10.100.65.255	137	137	UDP	........	0	0	6	576	0	0	1	0	0	0	32	32	0	0	10.100.65.135	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.173	224.0.0.252	52209	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:33	2011-01-07 16:34:49	16,001	10.100.65.173	224.0.0.252	53532	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
